Node1,Node2,Weight
ATP6V1F,EGR2,-0.010181925
ATP6V1F,EGR3,0.227562798
AXIN2,POU2F1,0.067973507
B4GALT3,ATF2,0.459288923
B4GALT3,ST3GAL3,-0.23755451
BAD,MAPK1,0.108246921
BAD,MAPK3,0.547833316
BAD,TCF3,-0.039374113
BCL2L1,BAX,-0.001073462
BDP1,POLR3F,0.755698009
BHLHE40,ABCF1,-0.138204661
BHLHE40,CDK5,-0.554019064
BHLHE40,CUTA,-0.504604546
BHLHE40,FAM168B,-0.342559621
BHLHE40,KLHL12,-0.275595257
BHLHE40,MEPCE,-0.190453253
BHLHE40,MIEN1,-0.473297353
BHLHE40,S100PBP,0.265525369
BHLHE40,SETDB1,-0.162689694
BHMT,DMGDH,0.589617413
BMP5,BMPR1A,0.738797021
BMP8A,BMPR1A,-0.32267378
BRCA1,AURKA,-0.229676595
BRCA1,DDB2,0.520944865
BRCA1,ETV4,0.03344415
BRCA1,EZH2,0.107734682
BRCA1,HMGA1,-0.706768742
BRCA1,KPNA2,-0.302977546
BRCA1,MNAT1,-0.341787087
BRCA1,NFYA,-0.364823282
BRCA1,POU2F1,-0.280162591
BRCA1,RBBP7,-0.67143616
BRCA1,RFC1,-0.04425955
BRCA1,TOP2A,0.304985441
BRCA2,BUB1B,0.316292063
BRCA2,CCNE1,-0.072765861
BRCA2,FANCG,-0.475142756
BRCA2,PSMD3,0.116825356
BRCA2,RPA1,-0.438129596
BRCA2,SEM1,-0.06247063
BRD7,BHLHE40,0.02039276
BRD7,PAFAH1B3,-0.004176146
BRD7,PTPN13,0.051835601
BRD7,RPLP1,-0.45161798
BRD8,TRRAP,0.504586103
CAMK1,EGR2,0.028920125
CAMK1,EGR3,-0.505054023
CAMK2B,EGR2,0.091015206
CAMK2B,EGR3,-0.598038848
CAT,NFE2L2,0.038030257
CAT,NFYC,0.348619054
CCNA2,ATF2,-0.363891381
CCNA2,BRCA1,0.288384458
CCNA2,E2F3,0.321951234
CCNA2,UBTF,0.387103828
CCNB1,FOXM1,-0.142526868
CCNB1,PTMA,0.054599114
CCNB1,PTTG1,0.018902033
CCNB2,ANAPC11,0.533583691
CCNB2,ANAPC7,0.588879378
CCND1,E2F8,0.401986346
CCND1,EZH2,0.497415543
CCND1,NELFCD,0.373844515
CCND1,NPM1,-0.763641695
CCNE1,EGR2,0.584128563
CCNE1,EGR3,0.012057953
CCNE1,EZH2,0.52760949
CCNE1,SMARCA4,0.304141355
CCNE1,TCF19,0.23391805
CD14,ATF2,0.152917436
CD14,TLR4,0.25069529
CDC20,FBXO5,0.114120752
CDC20,MAD2L1,0.409092572
CDC20,NFYC,0.004007157
CDC20,PTTG1,0.240819893
CDC20,YBX1,-0.108202253
CDC23,NFYA,-0.14981034
CDC23,PTTG1,-0.143495838
CDC23,RAD54B,0.000153489
CDC25B,FOXM1,0.103357771
CDC25C,PPP1CC,0.044504333
CDC6,FOXM1,0.096558611
CDK1,FOXM1,0.107045867
CDK1,HMGA1,0.039363211
CDK1,MDM4,-0.401297049
CDK1,NPM1,0.037740502
CDK1,PTMA,0.224489688
CDK1,PTTG1,-0.143116712
CDK7,BRCA1,-0.668442109
CDK7,ERCC3,-0.159546518
CDK7,PCGF6,-0.043411419
CDKN1A,EZH2,0.532245604
CDKN1A,FUBP1,0.287050644
CDKN1A,NELFCD,-0.471677739
CDKN1A,NPM1,0.027632454
CDKN1A,PTMA,-0.201014886
CDKN1A,TAF5,0.15025125
CDKN1A,TSG101,0.006442307
CDKN1A,XRCC6,0.245198866
CDKN2A,EZH2,-0.226808545
CDKN2A,FOXM1,-0.195742319
CDKN2A,MCM5,-0.585938373
CDKN2C,EGR2,0.169418743
CDKN2C,EGR3,-0.217564745
CDKN2C,RBBP5,-0.468515525
CDKN2C,WDR5,0.579188417
CENPS,FANCI,0.334825783
CENPX,FANCI,0.758122721
CFI,C3,0.918418349
CITED2,LHX2,0.561371146
CKS1B,NFYA,-0.116787856
CKS1B,SKP2,0.196114
CKS2,SKP2,-0.439902814
CLEC4M,IL10,0.040619986
CLOCK,BHLHE40,-0.070890265
CLOCK,CSNK1D,-0.583140516
CNOT3,CAND1,-0.184122913
CNOT3,CNOT1,0.256848313
CNOT4,CNOT1,0.228049838
CNOT4,UBE2D2,0.224298896
CSNK1A1,HMGB2,0.664510357
CSNK1A1,MDM4,0.522633981
CSNK2A1,BDP1,0.925091324
CSNK2A1,CUX2,-0.690905573
CSNK2A1,HMGA1,0.412019061
CSNK2A1,MAZ,-0.705060089
CSNK2A1,SSRP1,0.038145842
CTNNB1,ATF2,0.645638828
CTNNB1,AXIN2,-0.51883402
CTNNB1,CSNK1D,0.400747234
CTNNB1,CTNNA1,0.253748643
CTNNB1,PECAM1,0.419505955
CTNNB1,PTGS2,0.024973114
CTNNB1,RUVBL2,-0.278440763
CTNNB1,SMAD2,0.560857217
CTNNB1,SMAD3,0.860355821
CTNNB1,STARD7,0.344978777
CTNNB1,TERT,-0.338908987
CTNNBL1,STAMBP,-0.241430815
CYP1A2,CYP26A1,0.095184669
CYP1A2,CYP2C19,0.557439193
CYP1A2,CYP2J2,0.269588045
CYP1A2,GSTO2,0.399092687
CYP1A2,NAT2,0.419139756
CYP26A1,CYP2B6,0.630620791
CYP26A1,POU2F1,-0.294890147
CYP2A6,CYP2B6,0.405114439
CYP2A7,CYP26A1,0.262373343
CYP2C8,CYP26A1,0.436380063
CYP2C9,CYP26A1,0.351885087
CYP8B1,AKR1D1,-0.008926047
CYP8B1,TP53,-0.275581899
DACH1,UBE2I,-0.104189307
DCN,NR1H4,-0.231272586
DCTN2,EGR2,0.060190232
DCTN2,EGR3,0.060974597
DCTN2,TUBA1B,0.332168543
DCTN4,HSF2,0.729128713
DCTN4,TUBA1B,0.074610878
DDB2,CUL4A,-0.745934932
DDB2,CUL4B,-0.533852046
DDX20,DHX9,0.352362278
DDX20,GEMIN5,0.650919967
DDX20,SNRPD2,0.157079821
DDX20,SNRPE,0.434555691
DDX20,SNRPF,-0.100109353
DGKQ,PLCD3,0.004174838
DGKZ,EGR3,-0.071820681
DGKZ,PLCD3,-0.272177795
DNAJC2,HSPA14,0.844300314
DNMT3A,CBX1,-0.368206745
DNMT3A,EZH2,-0.227259542
DNMT3A,POU2F1,0.182752785
DNMT3A,SETDB1,0.484390466
DNMT3A,SUV39H1,0.270139333
DNMT3A,TCF3,-0.55247035
DR1,NR2C2,0.597252802
DR1,POLE3,0.453184747
DR1,PTGS2,-0.060298578
DTYMK,NFYA,-0.649050219
DTYMK,TK1,0.572041715
DTYMK,TYMS,0.527952801
DUSP1,ATF2,0.408104681
DUSP1,ATF5,-0.215468176
DUSP1,NFE2L2,-0.14740094
DUT,TK1,-0.486437565
DVL1,BRD7,-0.314516203
DVL1,CTNNB1,-0.417493473
DVL1,FRAT1,0.47874894
DVL1,FRAT2,0.31435433
DVL1,NKD2,0.273141934
DVL1,SMAD2,-0.489943893
DVL1,SMAD3,-0.210543197
DVL2,FRAT1,0.034728564
DVL2,NKD2,-0.092008218
DVL2,RNPS1,0.353269154
DVL3,FRAT1,-0.3125877
DVL3,KAT7,0.467349213
DVL3,NKD2,0.377971285
DYNC1H1,TUBA1B,0.229185765
DYNC1I2,TUBA1B,0.430483453
DYNLL1,EGR2,-0.142010966
DYNLL1,EGR3,0.3354436
DYNLL1,NRF1,0.105593193
DYNLL1,TUBA1B,0.688658835
DYNLL1,ZMYND11,0.47281934
E2F2,ACSL1,-0.149750918
E2F2,ACTR6,-0.048258724
E2F2,AP1S1,0.478858403
E2F2,ARID1A,-0.133553934
E2F2,ARID3B,-0.303776282
E2F2,BRD7,-0.275740947
E2F2,C11orf54,0.193422949
E2F2,CAMK2B,-0.165444705
E2F2,CBX1,-0.376989078
E2F2,CCNE1,-0.324362587
E2F2,CDCA3,0.127088621
E2F2,CDCA7,-0.204007802
E2F2,CENPM,0.498005276
E2F2,CLK2,0.748334008
E2F2,CNOT10,0.131310432
E2F2,COPS6,-0.170677144
E2F2,CTNNB1,0.035617719
E2F2,CYP2R1,0.174675281
E2F2,DCAF7,0.452283396
E2F2,DPF2,0.019871609
E2F2,E2F3,-0.242876529
E2F2,EPM2A,-0.513985736
E2F2,GCHFR,0.151703856
E2F2,GON4L,0.510951676
E2F2,GPR158,0.520353781
E2F2,GTF3C2,0.390609612
E2F2,HMGA1,-0.48336295
E2F2,LBR,-0.525200833
E2F2,MAPRE1,0.037360402
E2F2,MCM10,0.00778665
E2F2,MCM5,0.553456494
E2F2,MEPCE,0.27962232
E2F2,METTL3,0.176817914
E2F2,MSH3,-0.24752292
E2F2,MSH6,-0.174604879
E2F2,MYOZ3,0.116281089
E2F2,MZT1,-0.145470168
E2F2,NCBP2,0.189106518
E2F2,NEK2,-0.000509594
E2F2,NKD2,0.444580978
E2F2,NSF,-0.343391025
E2F2,OAS2,-0.210619532
E2F2,PABPC1,-0.061235189
E2F2,POLE2,0.178422429
E2F2,PRR14L,0.576282576
E2F2,PRRC2C,-0.06818404
E2F2,PTGS2,-0.550747466
E2F2,PXMP2,-0.038839714
E2F2,RAD51,0.029984771
E2F2,RBM22,-0.302207858
E2F2,RDH16,-0.035430217
E2F2,RHOBTB1,-0.013729392
E2F2,RPL15,0.211086095
E2F2,RPS6KB1,0.072582352
E2F2,RUSC1,0.514313703
E2F2,SHB,-0.079328056
E2F2,SLC25A20,0.215825042
E2F2,SLC2A3,-0.38251365
E2F2,SMARCE1,-0.39762149
E2F2,SMC3,-0.190018817
E2F2,SPRY2,-0.326567312
E2F2,TACC3,0.295420544
E2F2,TRMT12,-0.089533787
E2F2,UBE2S,0.361889337
E2F2,USP1,-0.343677508
E2F2,UTRN,-0.381764376
E2F2,WNT5A,-0.170763994
E2F3,AP1S1,0.002759985
E2F3,AURKA,0.284308386
E2F3,BMPR1B,0.254157422
E2F3,BRD7,0.304206761
E2F3,CA2,0.428906142
E2F3,CAMK2B,-0.221299879
E2F3,CAPRIN1,0.367681498
E2F3,CCNE1,0.135661715
E2F3,CDCA7,0.605488759
E2F3,CENPM,-0.417380851
E2F3,COPS6,-0.600922551
E2F3,CTNNB1,0.565137412
E2F3,CYP2R1,0.268111409
E2F3,GON4L,-0.3167194
E2F3,GPR158,-0.232078179
E2F3,HMGA1,0.367098274
E2F3,MCM10,-0.39351437
E2F3,MEPCE,0.143898266
E2F3,METTL3,0.184927974
E2F3,MSH6,0.744767469
E2F3,NFYA,0.667862121
E2F3,NPY1R,0.051419139
E2F3,NSF,0.136679365
E2F3,PHYHIPL,-0.358780156
E2F3,PPM1D,0.241796885
E2F3,PRR14L,0.057669059
E2F3,PXMP2,-0.548154423
E2F3,RBM22,0.642879426
E2F3,RHOBTB1,-0.42625412
E2F3,RPL15,-0.050452804
E2F3,RUSC1,0.013338703
E2F3,SPRY2,0.394677968
E2F3,STAG1,-0.267867389
E2F3,UBE2S,0.384633045
E2F3,UHRF1,0.064953021
E2F3,XPO1,0.080949869
E2F3,XRCC6,0.147082774
E2F4,AGBL5,-0.019556861
E2F4,ANLN,-0.290427715
E2F4,AP1S1,0.170607632
E2F4,APIP,0.25619241
E2F4,ARHGAP11A,0.205535252
E2F4,ARL6IP6,-0.873598544
E2F4,ARSJ,0.252140435
E2F4,AURKB,0.333115138
E2F4,BAP1,0.42234909
E2F4,BIRC5,0.335505263
E2F4,BMPR1B,-0.299265473
E2F4,BROX,-0.82156563
E2F4,BUB3,-0.557036533
E2F4,CA2,0.345328505
E2F4,CALM1,0.246784947
E2F4,CAPRIN1,-0.619647047
E2F4,CBX1,-0.82041617
E2F4,CCT3,-0.165901955
E2F4,CDC37L1,0.268154255
E2F4,CDCA7,-0.219013038
E2F4,CENPE,0.252186836
E2F4,CENPM,0.155794429
E2F4,CHCHD7,-0.473330435
E2F4,CHRDL1,-0.228125539
E2F4,CLIC1,-0.424660898
E2F4,CLK2,0.153405332
E2F4,CLTA,0.045520033
E2F4,CNOT10,-0.586049217
E2F4,COL4A1,-0.050217038
E2F4,COPS6,-0.324052601
E2F4,CSE1L,-0.052606101
E2F4,CSRNP1,-0.237827316
E2F4,CTH,0.11975429
E2F4,CYP2R1,-0.469144722
E2F4,DCTPP1,-0.193213901
E2F4,DENR,-0.712006653
E2F4,DHX30,0.167008741
E2F4,DHX9,-0.511616894
E2F4,DIRAS3,-0.302997854
E2F4,DRG1,-0.317683405
E2F4,DTL,0.069994835
E2F4,EFCAB7,-0.674195423
E2F4,EIF4H,-0.753151187
E2F4,F3,-0.522021564
E2F4,FARS2,-0.256213397
E2F4,FBLN1,-0.267078967
E2F4,FEN1,0.251999322
E2F4,G6PD,-0.328046227
E2F4,GALNT11,-0.38423292
E2F4,GINS1,-0.061614051
E2F4,GJB2,0.080172678
E2F4,GMNN,-0.230471509
E2F4,GON4L,-0.025085492
E2F4,GPAA1,0.098031652
E2F4,GPANK1,-0.413388266
E2F4,GPR158,0.355258985
E2F4,GTF3C2,-0.590665888
E2F4,HAT1,-0.417683181
E2F4,HLTF,-0.065081045
E2F4,HMMR,0.497697574
E2F4,ITGB3BP,-0.277003953
E2F4,KDM6A,-0.026674714
E2F4,KIAA1143,-0.689310684
E2F4,KIF4A,0.453146416
E2F4,KLHDC3,-0.06712219
E2F4,LHX2,-0.72577238
E2F4,LRRC4C,-0.316987863
E2F4,MAPRE1,-0.309574842
E2F4,MCM10,0.188531635
E2F4,MCM8,0.248901057
E2F4,MELK,0.446339715
E2F4,MEPCE,0.105707778
E2F4,METTL15,-0.044730711
E2F4,METTL3,-0.487391088
E2F4,MKI67,0.54801999
E2F4,MRPL24,0.380485104
E2F4,MRPL49,0.194103443
E2F4,MRTO4,-0.016505184
E2F4,MSH2,-0.686695343
E2F4,MSH3,0.384328402
E2F4,MSH6,-0.084966409
E2F4,MYOZ3,0.610399907
E2F4,MZT1,-0.710616295
E2F4,N4BP2L1,0.653742691
E2F4,NCBP2,-0.4323094
E2F4,NCL,-0.332792442
E2F4,NDC80,-0.086104898
E2F4,NEK2,0.511260305
E2F4,NIPBL,0.056538858
E2F4,NPY1R,-0.351595647
E2F4,NR2C2AP,-0.365753507
E2F4,NSF,-0.267119188
E2F4,NSFL1C,0.615742743
E2F4,NUP153,-0.265538803
E2F4,NUP155,-0.207630307
E2F4,OTUD7B,0.192613326
E2F4,PABPC1,-0.220621263
E2F4,PARD3,0.595964818
E2F4,PCLAF,0.687276527
E2F4,PHYHIPL,-0.04971143
E2F4,PLK4,0.101833334
E2F4,PLSCR4,-0.292085215
E2F4,POLD1,0.335271953
E2F4,POLE2,0.111907453
E2F4,PPIA,0.007330212
E2F4,PPM1D,-0.455670068
E2F4,PRC1,0.687532158
E2F4,PRIM2,0.180327915
E2F4,PRR14L,-0.138572613
E2F4,PRRC2C,-0.685901441
E2F4,PTBP3,-0.612512549
E2F4,PTGS2,-0.461189525
E2F4,PTMA,-0.550882631
E2F4,PTPRB,-0.186397371
E2F4,PXMP2,0.219505443
E2F4,RABIF,0.35681785
E2F4,RANBP1,-0.263563716
E2F4,RASSF4,-0.159610984
E2F4,RBM22,-0.538892258
E2F4,RBM28,-0.137354117
E2F4,RFC3,-0.592876225
E2F4,RFC4,-0.234396629
E2F4,RHOBTB1,-0.587875666
E2F4,RPL15,-0.488310315
E2F4,RPL23A,-0.307988765
E2F4,RPL29,-0.31575582
E2F4,RPS20,-0.481864156
E2F4,RPS4X,-0.277962893
E2F4,RRM1,-0.235201872
E2F4,RUSC1,0.067310564
E2F4,SAP30L,-0.179196103
E2F4,SENP1,-0.777815864
E2F4,SETD2,-0.382581941
E2F4,SHB,0.440906231
E2F4,SLC16A2,0.402235215
E2F4,SLC25A20,0.196761437
E2F4,SLC39A14,0.188923511
E2F4,SMARCE1,-0.911738612
E2F4,SMC2,-0.453556156
E2F4,SMC3,-0.405092746
E2F4,SMC4,-0.443090491
E2F4,SORL1,0.154162917
E2F4,SPRY2,-0.477067092
E2F4,STAG1,-0.426767101
E2F4,STAM,-0.570906915
E2F4,STK35,-0.173902321
E2F4,STMN1,-0.456643752
E2F4,STOML2,0.250860341
E2F4,SUPT4H1,-0.511884118
E2F4,SUV39H1,0.52326457
E2F4,SUZ12,-0.371066025
E2F4,TACC3,-0.376932738
E2F4,TBL2,0.129029576
E2F4,TCP1,-0.175886064
E2F4,TK1,0.556495498
E2F4,TMEM53,0.430565741
E2F4,TMPO,-0.348384582
E2F4,TOP2A,0.275597795
E2F4,TOPBP1,-0.314128979
E2F4,TRMT6,0.10585448
E2F4,TRRAP,-0.599170701
E2F4,TSNAX,-0.245592564
E2F4,TSPAN7,0.146539291
E2F4,TTK,0.217752784
E2F4,TUFT1,0.086576549
E2F4,UBE2S,0.125072138
E2F4,UNG,-0.376776796
E2F4,WNT5A,0.374136681
E2F4,WNT9A,-0.001164961
E2F4,WRAP73,-0.359905142
E2F4,XPO1,-0.569335901
E2F5,AGBL5,-0.143143892
E2F5,AP1S1,-0.467480243
E2F5,APIP,0.173374928
E2F5,ARHGAP11A,-0.47100609
E2F5,ARID1A,-0.36285899
E2F5,ARL6IP6,0.537275574
E2F5,ARSJ,-0.215308659
E2F5,BAP1,-0.461901505
E2F5,BMPR1B,0.654132947
E2F5,BROX,0.114645181
E2F5,CA2,0.265668551
E2F5,CAPRIN1,0.717770282
E2F5,CBX1,0.561021506
E2F5,CCT3,0.604969186
E2F5,CDCA7,0.350482216
E2F5,CENPM,-0.239125587
E2F5,CHCHD7,0.587214365
E2F5,CHRDL1,0.406005439
E2F5,CLIC1,0.845040568
E2F5,CLK2,0.165590391
E2F5,CLTA,0.250263892
E2F5,CNOT10,0.172173679
E2F5,COPS6,-0.33537788
E2F5,CSRNP1,0.126455946
E2F5,CYP2R1,0.140294665
E2F5,DCTPP1,0.800894449
E2F5,DENR,0.262112197
E2F5,DHX30,0.569861
E2F5,DHX9,0.767246052
E2F5,DTL,0.410135935
E2F5,EFCAB7,-0.17554196
E2F5,FARS2,-0.247819003
E2F5,FBLN1,0.527176182
E2F5,GALNT11,0.082204527
E2F5,GINS1,0.628010745
E2F5,GMNN,0.457775047
E2F5,GON4L,-0.468636613
E2F5,GPAA1,-0.639393688
E2F5,GPR158,-0.138808479
E2F5,GTF3C2,0.541795095
E2F5,HAT1,0.824659274
E2F5,HMGA1,0.363304457
E2F5,HMGB2,0.531616289
E2F5,KDM6A,-0.001706411
E2F5,KIAA1143,0.012473856
E2F5,KLHDC3,-0.593133028
E2F5,LHX2,0.184875608
E2F5,LOXL2,0.54927995
E2F5,LRRC4C,0.452430723
E2F5,MCM10,-0.127634715
E2F5,MELK,-0.339229189
E2F5,MEPCE,-0.077877925
E2F5,METTL15,-0.580258257
E2F5,METTL3,0.622999684
E2F5,MRPL24,-0.285136139
E2F5,MRPL49,-0.609423713
E2F5,MRTO4,0.729002213
E2F5,MSH3,-0.218045904
E2F5,MSH6,0.442687433
E2F5,MYOZ3,-0.225423665
E2F5,MZT1,0.390482411
E2F5,N4BP2L1,-0.395028046
E2F5,NCBP2,0.729270929
E2F5,NIPBL,-0.064986361
E2F5,NPY1R,0.287115565
E2F5,NR2C2AP,0.357342894
E2F5,NSF,0.09936031
E2F5,NSFL1C,-0.128885228
E2F5,NUP153,0.690306992
E2F5,NUP155,0.451079845
E2F5,OTUD7B,-0.736499215
E2F5,PABPC1,0.628610856
E2F5,PARD3,-0.620501775
E2F5,PHYHIPL,0.246993252
E2F5,PPM1D,0.637661729
E2F5,PRR14L,-0.113012668
E2F5,PRRC2C,0.626157913
E2F5,PTBP3,0.623904241
E2F5,PTMA,0.679613643
E2F5,PTPRB,0.271426274
E2F5,PXMP2,-0.815668597
E2F5,RANBP1,0.415282124
E2F5,RASSF4,-0.471314147
E2F5,RBM22,0.600216917
E2F5,RBM28,0.636292064
E2F5,RHOBTB1,-0.257444253
E2F5,RPL15,0.720019006
E2F5,RPL29,0.654858982
E2F5,RPS20,0.70351896
E2F5,RUSC1,0.439201947
E2F5,SAP30L,-0.167469941
E2F5,SENP1,0.393049209
